PrimaryResult	False	subject-app	2026-06-12T15:07:19.982Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--0000002	0
PrimaryResult	False	subject-app	2026-06-12T15:07:20.082Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--0000003	0
PrimaryResult	True	subject-app	2026-06-12T15:07:20.181Z	RevisionStateSample	rollout-event-1	Provisioned	3	subject-app--0000004	100
PrimaryResult	False	subject-app	2026-06-12T15:07:26.968Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--bxdkxgx	0
PrimaryResult	False	subject-app	2026-06-12T15:07:27.065Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--0000001	0
PrimaryResult	False	subject-app	2026-06-12T15:07:27.169Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--0000002	0
PrimaryResult	False	subject-app	2026-06-12T15:07:27.269Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--0000003	0
PrimaryResult	True	subject-app	2026-06-12T15:07:27.29Z	RevisionStateSample	rollout-event-1	Provisioned	3	subject-app--0000004	100
PrimaryResult	False	subject-app	2026-06-12T15:07:34.154Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--bxdkxgx	0
PrimaryResult	False	subject-app	2026-06-12T15:07:34.186Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--0000001	0
PrimaryResult	False	subject-app	2026-06-12T15:07:34.281Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--0000002	0
PrimaryResult	False	subject-app	2026-06-12T15:07:34.381Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--0000003	0
PrimaryResult	True	subject-app	2026-06-12T15:07:34.481Z	RevisionStateSample	rollout-event-1	Provisioned	3	subject-app--0000004	100
PrimaryResult	False	subject-app	2026-06-12T15:07:41.027Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--bxdkxgx	0
PrimaryResult	False	subject-app	2026-06-12T15:07:41.082Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--0000001	0
PrimaryResult	False	subject-app	2026-06-12T15:07:41.182Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--0000002	0
PrimaryResult	False	subject-app	2026-06-12T15:07:41.281Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--0000003	0
PrimaryResult	True	subject-app	2026-06-12T15:07:41.377Z	RevisionStateSample	rollout-event-1	Provisioned	3	subject-app--0000004	100
PrimaryResult	False	subject-app	2026-06-12T15:07:48.025Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--bxdkxgx	0
PrimaryResult	False	subject-app	2026-06-12T15:07:48.087Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--0000001	0
PrimaryResult	False	subject-app	2026-06-12T15:07:48.182Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--0000002	0
PrimaryResult	False	subject-app	2026-06-12T15:07:48.277Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--0000003	0
PrimaryResult	True	subject-app	2026-06-12T15:07:48.377Z	RevisionStateSample	rollout-event-1	Provisioned	3	subject-app--0000004	100
PrimaryResult	False	subject-app	2026-06-12T15:07:54.927Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--bxdkxgx	0
PrimaryResult	False	subject-app	2026-06-12T15:07:54.986Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--0000001	0
PrimaryResult	False	subject-app	2026-06-12T15:07:55.082Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--0000002	0
